sample_index,condition,distortion_type,severity_level,clean_reference_f1,distorted_clean_control_f1,restored_clean_control_f1,distorted_distortion_aware_f1
5053,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2566,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4685,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
491,Overexposure L3,overexposure,3,1.0,1.0,1.0,0.6666666865348816
4483,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1274,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
964,Overexposure L3,overexposure,3,1.0,0.6666666865348816,1.0,0.6666666865348816
1844,Overexposure L3,overexposure,3,0.0,0.0,0.0,1.0
3195,Overexposure L3,overexposure,3,0.800000011920929,0.800000011920929,0.800000011920929,0.6666666865348816
4623,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3859,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3271,Overexposure L3,overexposure,3,1.0,0.6666666865348816,0.0,1.0
3749,Overexposure L3,overexposure,3,0.6666666865348816,0.75,0.800000011920929,0.5714285969734192
5545,Overexposure L3,overexposure,3,0.6666666865348816,1.0,0.0,1.0
984,Overexposure L3,overexposure,3,0.6666666865348816,1.0,1.0,0.6666666865348816
4865,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5415,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1418,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
494,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.5
1226,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5060,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3477,Overexposure L3,overexposure,3,1.0,1.0,1.0,0.6666666865348816
358,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3353,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5646,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
1839,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3443,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2355,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3936,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1603,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4357,Overexposure L3,overexposure,3,0.6666666865348816,1.0,1.0,0.6666666865348816
4457,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3110,Overexposure L3,overexposure,3,0.0,0.0,0.0,0.0
5681,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
55,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5542,Overexposure L3,overexposure,3,0.800000011920929,0.800000011920929,0.800000011920929,0.6666666865348816
4874,Overexposure L3,overexposure,3,0.5,0.5,0.5,0.5
2080,Overexposure L3,overexposure,3,0.5,0.5,0.5,0.5
2074,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3717,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4072,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
152,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2626,Overexposure L3,overexposure,3,1.0,1.0,0.800000011920929,1.0
2841,Overexposure L3,overexposure,3,0.5,0.5,0.5,0.5
742,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2911,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
5538,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
2021,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3371,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3559,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2510,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4444,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
919,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4914,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2349,Overexposure L3,overexposure,3,0.5,0.6666666865348816,0.6666666865348816,0.5
1135,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1439,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
791,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1232,Overexposure L3,overexposure,3,1.0,0.6666666865348816,1.0,0.6666666865348816
663,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2335,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
4903,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2908,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5656,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4584,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
413,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1503,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1269,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3132,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
4832,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2298,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4485,Overexposure L3,overexposure,3,0.0,0.0,0.0,0.0
3236,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5260,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3061,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
493,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3067,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4726,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
511,Overexposure L3,overexposure,3,1.0,0.6666666865348816,1.0,1.0
2633,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4427,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2169,Overexposure L3,overexposure,3,1.0,0.800000011920929,1.0,1.0
1145,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
720,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
266,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2316,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3156,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1835,Overexposure L3,overexposure,3,0.6666666865348816,1.0,1.0,1.0
2940,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
912,Overexposure L3,overexposure,3,0.5,0.5,0.5,0.5
2968,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4670,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
5645,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
734,Overexposure L3,overexposure,3,0.0,0.0,0.5,0.6666666865348816
3237,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1048,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2366,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
1459,Overexposure L3,overexposure,3,0.5,0.5,0.5,0.5
5284,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
1622,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
966,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4518,Overexposure L3,overexposure,3,0.5,0.5,0.5,0.5
2775,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4417,Overexposure L3,overexposure,3,1.0,1.0,0.5,1.0
1658,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1100,Overexposure L3,overexposure,3,1.0,1.0,1.0,0.6666666865348816
5074,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2469,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3057,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4392,Overexposure L3,overexposure,3,1.0,1.0,0.0,1.0
4662,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1997,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.0
4595,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4251,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
892,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3631,Overexposure L3,overexposure,3,1.0,1.0,0.6666666865348816,0.6666666865348816
2963,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2642,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5435,Overexposure L3,overexposure,3,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
3720,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
1555,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3436,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2855,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5129,Overexposure L3,overexposure,3,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
1855,Overexposure L3,overexposure,3,0.6666666865348816,1.0,1.0,1.0
1933,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2188,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
775,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
68,Overexposure L3,overexposure,3,0.5,0.5,0.5,0.5
2173,Overexposure L3,overexposure,3,0.6666666865348816,0.5,1.0,1.0
437,Overexposure L3,overexposure,3,1.0,0.8571428656578064,0.5,0.8571428656578064
4998,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5062,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
108,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2603,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3938,Overexposure L3,overexposure,3,0.800000011920929,1.0,1.0,1.0
5707,Overexposure L3,overexposure,3,1.0,1.0,0.6666666865348816,1.0
4273,Overexposure L3,overexposure,3,0.5,0.5,0.5,0.4000000059604645
332,Overexposure L3,overexposure,3,0.6666666865348816,0.5,0.6666666865348816,0.5
610,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
631,Overexposure L3,overexposure,3,0.0,0.0,0.0,0.0
4742,Overexposure L3,overexposure,3,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
614,Overexposure L3,overexposure,3,1.0,1.0,0.6666666865348816,1.0
3555,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2097,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1696,Overexposure L3,overexposure,3,0.8571428656578064,0.6666666865348816,0.6666666865348816,0.8571428656578064
4332,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5304,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3349,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3914,Overexposure L3,overexposure,3,1.0,0.6666666865348816,1.0,1.0
5256,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
564,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
1676,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,1.0,0.6666666865348816
526,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3278,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
4933,Motion Blur L4,motion_blur,4,1.0,0.0,1.0,1.0
4362,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
186,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5815,Motion Blur L4,motion_blur,4,0.5,0.5,0.5,0.4000000059604645
2589,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5330,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,1.0,1.0
1008,Motion Blur L4,motion_blur,4,0.8571428656578064,0.0,0.5,0.800000011920929
3531,Motion Blur L4,motion_blur,4,0.5,0.6666666865348816,0.5,1.0
4002,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,1.0,0.6666666865348816
165,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
1000,Motion Blur L4,motion_blur,4,1.0,1.0,0.6666666865348816,0.6666666865348816
1247,Motion Blur L4,motion_blur,4,1.0,0.5,0.5,0.800000011920929
4037,Motion Blur L4,motion_blur,4,0.800000011920929,0.5,0.5,0.800000011920929
890,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
4523,Motion Blur L4,motion_blur,4,0.800000011920929,0.800000011920929,0.800000011920929,0.6666666865348816
2411,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4139,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3654,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,1.0,0.6666666865348816
2786,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5406,Motion Blur L4,motion_blur,4,0.6666666865348816,0.5,0.5,0.3333333432674408
22,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.0
1391,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3259,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2804,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
714,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5282,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,1.0
3027,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,0.800000011920929,0.6666666865348816
5437,Motion Blur L4,motion_blur,4,0.800000011920929,0.6666666865348816,0.6666666865348816,1.0
1659,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,1.0,1.0
5761,Motion Blur L4,motion_blur,4,0.800000011920929,0.6666666865348816,1.0,0.5714285969734192
3972,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
4169,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
534,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
761,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,1.0
2925,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2702,Motion Blur L4,motion_blur,4,0.800000011920929,1.0,1.0,0.800000011920929
4,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3808,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
5118,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.6666666865348816
1788,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5457,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
45,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
855,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3617,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,1.0
3751,Motion Blur L4,motion_blur,4,0.800000011920929,1.0,1.0,1.0
2196,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
99,Motion Blur L4,motion_blur,4,1.0,0.800000011920929,0.6666666865348816,1.0
3462,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2215,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4167,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2847,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
2084,Motion Blur L4,motion_blur,4,0.800000011920929,0.5,0.5,0.800000011920929
4237,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
43,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
4460,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
3140,Motion Blur L4,motion_blur,4,0.5,0.0,0.0,0.800000011920929
4340,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3628,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
2122,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3280,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,0.6666666865348816
5470,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,0.0
3283,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3647,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
944,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.4000000059604645
2878,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,1.0
5549,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,1.0,0.6666666865348816
4498,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4413,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
5430,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.5,1.0
1777,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,0.6666666865348816
2474,Motion Blur L4,motion_blur,4,0.6666666865348816,0.5,0.5,0.8571428656578064
1441,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
623,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1107,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,0.6666666865348816
5694,Motion Blur L4,motion_blur,4,1.0,0.5,0.5,0.800000011920929
3759,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,1.0,1.0
2457,Motion Blur L4,motion_blur,4,0.6666666865348816,0.800000011920929,0.800000011920929,0.5
954,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,1.0,0.800000011920929
3245,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,1.0
4372,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,1.0
4995,Motion Blur L4,motion_blur,4,0.8571428656578064,0.4000000059604645,0.4000000059604645,0.8571428656578064
3404,Motion Blur L4,motion_blur,4,1.0,1.0,0.6666666865348816,1.0
5784,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
4730,Motion Blur L4,motion_blur,4,0.4000000059604645,0.6666666865348816,0.6666666865348816,0.5
593,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
864,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,0.6666666865348816
851,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1053,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,0.6666666865348816
5067,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
1553,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,1.0,1.0
2871,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
5566,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.800000011920929
4735,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
145,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2181,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
1749,Motion Blur L4,motion_blur,4,0.5714285969734192,0.6666666865348816,0.6666666865348816,0.5714285969734192
2624,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3813,Motion Blur L4,motion_blur,4,1.0,1.0,0.6666666865348816,1.0
916,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3885,Motion Blur L4,motion_blur,4,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
3670,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.6666666865348816
2573,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
4141,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2691,Motion Blur L4,motion_blur,4,1.0,0.800000011920929,0.800000011920929,1.0
2811,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4704,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
847,Motion Blur L4,motion_blur,4,1.0,0.800000011920929,0.800000011920929,0.800000011920929
252,Motion Blur L4,motion_blur,4,0.5,0.6666666865348816,0.6666666865348816,0.800000011920929
3149,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
2416,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,1.0
3548,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3626,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,1.0
4712,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3431,Motion Blur L4,motion_blur,4,0.5,0.6666666865348816,0.6666666865348816,0.5
5305,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,0.6666666865348816
1075,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,1.0
100,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2388,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4090,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4574,Motion Blur L4,motion_blur,4,0.5,0.5,0.5,0.5
530,Motion Blur L4,motion_blur,4,1.0,0.4000000059604645,0.5714285969734192,1.0
1402,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,1.0,1.0
408,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
573,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,0.800000011920929
2302,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
459,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
2595,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1525,Motion Blur L4,motion_blur,4,0.5,0.4000000059604645,0.5,0.5
1019,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1263,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
1060,Motion Blur L4,motion_blur,4,1.0,0.0,1.0,1.0
3870,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1449,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,0.6666666865348816
3856,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4271,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.6666666865348816
1092,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1127,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5131,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
4693,Motion Blur L4,motion_blur,4,0.0,0.6666666865348816,0.6666666865348816,0.5
591,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.6666666865348816
1597,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2450,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,0.6666666865348816
3705,Motion Blur L4,motion_blur,4,1.0,1.0,0.0,1.0
2309,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
4021,Motion Blur L4,motion_blur,4,0.800000011920929,0.800000011920929,0.5,0.800000011920929
3678,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
3901,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5202,Motion Blur L4,motion_blur,4,0.75,0.5,0.6666666865348816,0.75
957,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,1.0,0.6666666865348816
2144,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,1.0,1.0
2227,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1268,Motion Blur L4,motion_blur,4,0.8571428656578064,0.4000000059604645,0.6666666865348816,0.8571428656578064
3725,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2370,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5686,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1446,Motion Blur L4,motion_blur,4,0.800000011920929,1.0,0.800000011920929,1.0
3674,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.0
4258,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,0.6666666865348816
3997,Motion Blur L4,motion_blur,4,1.0,1.0,0.6666666865348816,0.6666666865348816
2168,Motion Blur L4,motion_blur,4,0.800000011920929,0.0,0.6666666865348816,0.800000011920929
2576,Motion Blur L4,motion_blur,4,1.0,0.5,0.5,0.5
4219,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.0
4621,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
5335,Motion Blur L4,motion_blur,4,0.8571428656578064,0.6666666865348816,0.8571428656578064,0.8571428656578064
352,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
1570,Motion Blur L4,motion_blur,4,1.0,0.0,0.6666666865348816,0.6666666865348816
5755,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,1.0,0.6666666865348816
3672,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1260,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
2192,Motion Blur L4,motion_blur,4,0.800000011920929,0.0,0.0,1.0
4643,Motion Blur L4,motion_blur,4,1.0,0.800000011920929,0.800000011920929,0.800000011920929
2247,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,0.6666666865348816
503,Motion Blur L4,motion_blur,4,0.6666666865348816,0.4000000059604645,0.4000000059604645,0.4000000059604645
216,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,1.0
3746,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.6666666865348816
2372,Motion Blur L4,motion_blur,4,0.6666666865348816,0.5,0.5,0.5
4305,Motion Blur L4,motion_blur,4,0.6666666865348816,0.4000000059604645,0.4000000059604645,0.5714285969734192
2269,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3093,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1497,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,0.800000011920929
3469,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.0
1715,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.0
812,Motion Blur L4,motion_blur,4,1.0,0.0,1.0,1.0
4110,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.0
3699,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,0.6666666865348816,1.0
841,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2621,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
